SK_ID_CURR,TARGET,TARGET_1_PROBA,PAYMENT_RATE,EXT_SOURCE_1,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_BIRTH,INSTAL_AMT_PAYMENT_SUM,AMT_ANNUITY,DAYS_EMPLOYED,CLOSED_AMT_CREDIT_SUM_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_APP_CREDIT_PERC_VAR,AMT_GOODS_PRICE,DAYS_EMPLOYED_PERC,PREV_APP_CREDIT_PERC_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DPD_MEAN,REGION_POPULATION_RELATIVE,ANNUITY_INCOME_PERC,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,DAYS_REGISTRATION,APPROVED_CNT_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_MEAN,INSTAL_PAYMENT_DIFF_MEAN,ACTIVE_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,PREV_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_MAX,AMT_CREDIT,PREV_APP_CREDIT_PERC_MIN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,DAYS_LAST_PHONE_CHANGE,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_SUM,OWN_CAR_AGE,INSTAL_DBD_MEAN,INSTAL_DBD_MAX,POS_MONTHS_BALANCE_SIZE,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,INCOME_CREDIT_PERC,BURO_DAYS_CREDIT_ENDDATE_MAX,CODE_GENDER
101932,0.0,0.0,0.0264435109045405,,0.7091891096653581,0.6236787915435703,-20205,459098.055,53253.0,,632328.75,-8.0,0.564430101085979,1800000.0,,0.531239165106442,2610000.0,0.09,-37795.0,0.7017543859649122,0.016612,0.147925,0.0,-8836.0,5.0,-1275.0,5.0,310.5821052631579,-34.0,-3431,-160.0,1305000.0,-492.0,-4.0,1334.0,-34.0,2013840.0,0.0,-5.0,0.0,-1495.0,,1492.0,188.0,29.0,3.298245614035088,34.0,8.0,744.0,0.1787629603146228,1492.0,1
101933,0.0,0.0,0.0792007543561411,0.7062930465457431,,0.4225308040036448,-10451,203646.735,53671.5,-521.0,,-733.0,,585000.0,0.0498516888336044,1.0,,9131.4,-7638.0,0.0,0.035792,0.2168545454545454,,-4554.0,36.0,-986.0,36.0,0.0,,-2625,-384.0,,,,,,677664.0,1.0,,,-986.0,,,114.0,,12.666666666666666,21.0,10.0,,0.3652252443688907,,0
101934,0.0,0.0,0.0354285714285714,0.3388300764238443,0.6212263380626669,0.5072614103114936,-10439,277001.775,30132.0,-342.0,328509.0,-39.0,0.0020694276175002,850500.0,0.032761758789156,1.0550814338302037,,3174.255,-30176.0,0.1153846153846153,0.010276,0.0837,,-4879.0,8.75,-99.0,8.75,501.7898076923076,,-2755,-99.0,,-594.0,,31068.0,-594.0,850500.0,1.0,,11978.8,-84.0,,,360.0,12.0,13.846153846153848,35.0,27.0,,0.4232804232804232,31068.0,0
101935,0.0,0.0,0.1027524752475247,0.4218079467706887,0.4329616670974407,0.4510067354453922,-11649,1362463.245,46701.0,-1623.0,13378.455,-320.0,0.0122034985117182,454500.0,0.1393252639711563,1.0002345944345084,518607.0,187.155,-99676.0,0.3,0.018029,0.1886909090909091,,-4774.0,9.545454545454543,-405.0,9.25,145.58400000000003,-320.0,-1104,-210.0,172869.0,-401.0,776.0,-373.0,-320.0,454500.0,0.8444835680751174,-183.33333333333331,7760.75,-1610.0,0.0,31067.0,444.0,,7.4,40.0,72.0,15921.5,0.5445544554455446,31067.0,1
101936,0.0,0.0,0.0514686917896546,,0.5478104658520093,0.2905859990167692,-17179,283110.435,16164.0,-9335.0,448706.25,-1010.0,,238500.0,0.5433960067524303,1.21655463734348,810000.0,56548.035,-5355.0,0.0,0.010006,0.07184,,-10199.0,5.0,-1151.0,5.0,0.0,-37.0,-710,-1151.0,162000.0,-1165.0,618.0,-497.0,-37.0,314055.0,1.21655463734348,-22.0,596.1666666666666,0.0,0.0,1621.0,55.0,,11.0,12.0,7.0,1218.25,0.7164350193437455,1621.0,1
101937,0.0,0.0,0.0794796737271411,0.26305248829745,,0.3466290288680674,-15582,2562141.78,21748.5,-2865.0,,-27.0,0.1897919326252253,247500.0,0.1838659992298806,0.6445367168850522,,8.595,-61121.0,0.135593220338983,0.020246,0.09666,3.1785714285714284,-83.0,18.0,-688.0,22.5,545.2466949152542,,-2774,-165.0,,,,,,273636.0,0.0,,,-165.0,,,242.0,,2.0508474576271185,33.0,50.0,,0.8222602289172477,,0
101938,0.0,0.0,0.0323661879408825,0.2857500069146137,0.4241303111942548,0.5032327737823225,-14788,666144.63,39064.5,-1409.0,93642.75,-371.0,0.0038253464589557,945000.0,0.0952799567216662,0.9330135435659652,1807812.0,59621.04,-1584.0,0.0,0.030755,0.34724,,-3772.0,12.0,-462.0,45.6,0.0,-240.0,-225,-257.0,451953.0,-647.0,253.0,-336.0,-240.0,1206954.0,0.8732099196646874,-15.5,202.0,-462.0,0.0,1585.0,36.0,,9.0,29.0,5.0,743.6666666666666,0.0932098489254768,1585.0,1
101939,0.0,0.0,0.0398166666666666,0.7077633456207362,0.622922000268356,0.758310951058331,-18915,223653.645,32251.5,-7691.0,398203.335,-342.0,,810000.0,0.4066085117631509,1.1111351611351612,1865250.0,12480.255,-9107.0,0.0,0.010006,0.11945,,-1505.0,18.0,-818.0,18.0,0.0,-877.0,-2421,-818.0,621750.0,-877.0,14.0,-451.0,-877.0,810000.0,1.1111351611351612,-388.3333333333333,1197.0,-818.0,11171.7,9156.0,371.0,,23.1875,91.0,18.0,3373.0,0.3333333333333333,9156.0,1
101940,0.0,0.0,0.0286588759042849,0.7174783330988728,0.2301588968634147,0.6586346918331007,-23119,26087.265,23175.0,,622500.0,-1106.0,0.0211631484804449,675000.0,,1.102866779089376,4878000.0,4521.78,-4501.0,1.75,0.035792,0.0735714285714285,,-7290.0,6.0,-1193.0,33.0,0.0,-294.0,-4717,-251.0,975600.0,-341.0,436.0,389.0,-294.0,808650.0,1.0,-315.8,26.1,-1193.0,8958.375,3764.0,40.0,,10.0,34.0,5.0,1438.75,0.3895381190873678,3764.0,1
101941,0.0,0.0,0.0608428571428571,0.4108600857855855,0.6706517530862718,0.4497779666513706,-10901,235395.63,19165.5,-3165.0,,-35.0,0.00815867586306,315000.0,0.2903403357490138,0.9084480791558328,225000.0,6185.97,-29181.0,0.3793103448275862,0.018209,0.3549166666666666,,-3922.0,12.0,-81.0,12.0,0.0,-2544.0,-3572,-81.0,225000.0,,-719.0,,-2544.0,315000.0,0.8220979940808945,-1217.0,-719.0,-575.0,,-719.0,145.0,,5.0,24.0,31.0,-719.0,0.1714285714285714,-719.0,1
101942,0.0,0.0,0.0424895397489539,,0.2340151665320674,0.6405493008893001,-23382,77243.265,45697.5,,72893.25,-164.0,0.002457679127979,1075500.0,,0.9577852055775572,427500.0,7036.155,-2542.0,0.0,0.015221,0.2744594594594595,,-3004.0,9.0,-3.0,19.5,0.0,-205.0,-4386,-3.0,427500.0,-115.0,162.0,72.0,-115.0,1075500.0,0.90450962656674,-28.0,97.0,-164.0,3157.5,162.0,139.0,1.0,15.444444444444445,18.0,10.0,162.0,0.1548117154811715,162.0,0
101943,0.0,0.0,0.05,,0.6769925032909132,0.6770881303940531,-20474,48031.38,20250.0,,45000.0,-32.0,,405000.0,,0.8256320171083785,203760.0,5336.82,-1374.0,0.0,0.032561,0.1551724137931034,,-9273.0,24.0,-293.0,24.0,0.0,-635.0,-3897,-293.0,203760.0,-1107.0,-270.0,664.0,-635.0,405000.0,0.8256320171083785,-297.0,-115.66666666666669,0.0,2520.0,-270.0,96.0,,10.666666666666666,12.0,9.0,-270.0,0.3222222222222222,664.0,1
101944,0.0,0.0,0.0492766726943942,,0.6690566947824041,0.1927307923109328,-18248,217792.485,9810.0,-2085.0,,-25.0,0.0133268223839193,157500.0,0.1142590968873301,0.8137202578058895,900004.5,9888.525,-6295.0,0.0,0.006852,0.0484444444444444,,-4341.0,30.0,-285.0,46.66666666666666,0.0,-810.0,-1785,-137.0,900004.5,,1016.0,,-810.0,199080.0,0.6024096385542169,-14.0,1016.0,-588.0,,1016.0,376.0,,17.904761904761905,32.0,22.0,1016.0,1.0171790235081375,1016.0,1
101945,0.0,0.0,0.0323789649415692,0.3709836476274974,0.8128226070575616,0.5280013285347132,-18079,115968.15,34911.0,-135.0,579030.0,-1186.0,,900000.0,0.0074672271696443,1.1111111111111112,450000.0,19325.025,-7587.0,0.0,0.018029,0.3879,,-6903.0,6.0,-1355.0,6.0,0.0,-358.0,-1631,-1355.0,450000.0,-1049.0,372.0,-373.0,-358.0,1078200.0,1.1111111111111112,-19.0,-637.5,-1355.0,,372.0,111.0,16.0,18.5,28.0,8.0,372.0,0.0834724540901502,372.0,0
101946,0.0,0.0,0.0355891165187011,,0.2431864804420123,0.6864389062451476,-10792,1487962.755,28971.0,-1167.0,301095.0,-201.0,0.0074575474159865,679500.0,0.1081356560415122,0.9354093080905314,1455115.5,238.14,-36618.0,1.127659574468085,0.0196889999999999,0.12876,,-627.0,18.5,-561.0,17.333333333333332,864.1340425531918,-692.0,-3255,-155.0,485038.5,-16.0,-1813.0,0.0,-16.0,814041.0,0.830826278597915,-48.66666666666666,-528.6,0.0,4713.39,1134.0,85.0,,1.8085106382978724,29.0,49.0,-339.5,0.2763988546031465,1134.0,1
101947,0.0,0.0,0.0347596217391826,,0.7583930617144343,0.7905392414448782,-20087,33662.925,65088.0,-455.0,172305.0,-2291.0,,1710000.0,0.0226514661223677,1.91452946350044,324000.0,5700.825,-9401.0,0.0,0.0072739999999999,0.1808,,-9821.0,6.0,-2396.0,6.0,0.0,-953.0,-3530,-2396.0,324000.0,-414.0,395.0,-49.0,-414.0,1872517.5,1.91452946350044,-88.0,-793.3333333333334,-2396.0,0.0,395.0,121.0,,30.25,54.0,4.0,395.0,0.1922545450176033,395.0,1
101948,0.0,0.0,0.0728170731707317,,0.1276987943727713,0.6457136838507653,-20070,801835.9199999999,26869.5,-1606.0,251779.5,-12.0,0.0046767576448473,369000.0,0.0800199302441454,0.971635934601557,67500.0,108.27,-24564.0,0.8958333333333334,0.04622,0.1706,0.7142857142857143,-8002.0,9.2,-130.0,24.4,1157.0521875000002,-534.0,-3539,-130.0,67500.0,-510.0,1258.0,-145.0,-510.0,369000.0,0.8632654332523516,-37.0,556.5,-130.0,,1258.0,388.0,64.0,8.083333333333334,21.0,36.0,1258.0,0.4268292682926829,1258.0,1
101949,0.0,0.0,0.1133738601823708,,0.7490217048463391,0.4311652679361839,-15441,1534630.05,53712.0,-2679.0,,-39.0,0.1145509616330036,450000.0,0.1734991257042937,0.8195647111786508,90000.0,130.5,-48033.0,0.09375,0.00963,0.2984,0.1538461538461538,-7762.0,15.428571428571429,-399.0,13.5,104.09163157894736,-393.0,-4500,-71.0,90000.0,,,,-393.0,473760.0,0.0,-24.0,,-1273.0,,,471.0,,4.90625,41.0,63.0,,0.3799392097264438,,0
101950,1.0,1.0,0.0361511523739718,,0.470456116119975,0.4611016791560366,-21179,606544.515,19975.5,,86940.0,-134.0,0.0003439123083737,477000.0,,0.9397272109691848,871522.11,8101.35,-6609.0,0.0,0.020246,0.17756,,-9269.0,15.0,-287.0,15.0,0.0,-246.0,-4740,-287.0,290507.37,-665.0,729.0,-424.0,-246.0,552555.0,0.9266140056330792,-18.0,438.6,-1014.0,0.0,1580.0,69.0,,5.75,27.0,14.0,1053.0,0.2035996416646306,1580.0,1
101951,0.0,0.0,0.05,,0.5567274263630174,0.7018043210254361,-15640,493586.865,13500.0,-5417.0,285764.4,-422.0,0.0335377578316087,270000.0,0.3463554987212276,0.8745776048538858,3343500.0,10223.055,-17377.0,0.0,0.019101,0.12,,-4303.0,29.0,-462.0,38.5,0.0,-182.0,-4741,-277.0,557250.0,-740.0,-31.0,1086.0,-182.0,270000.0,0.6278330968495335,-34.666666666666664,1035.7,-1811.0,248.625,9362.0,93.0,11.0,7.75,20.0,14.0,2529.0,0.4166666666666667,9362.0,0
101952,0.0,0.0,0.0750288678311552,0.3095039099145446,0.6092756673894402,0.6974248104828312,-10280,435120.39,36841.5,-1624.0,,-174.0,0.0006950511419038,463500.0,0.157976653696498,0.84068596776366,1890450.0,10748.835,-8968.0,0.0,0.0060079999999999,0.32748,,-1011.0,9.0,-499.0,9.0,0.0,-597.0,-1504,-160.0,945225.0,,232.0,,-597.0,491031.0,0.8220439300276207,-15.0,2557.0,-1144.0,,4882.0,189.0,,11.8125,25.0,19.0,2557.0,0.2291097710735167,4882.0,1
101953,0.0,0.0,0.1030018761726078,,0.7946285827840042,0.6903182361886169,-23295,1146616.335,24705.0,,85270.5,-289.0,0.0082201721352421,225000.0,,1.0497907099012502,,17.01,-71345.0,0.1724137931034483,0.072508,0.183,,-17313.0,13.333333333333334,-788.0,12.25,737.4126724137932,,-4558,-788.0,,-2365.0,,-2181.0,-2365.0,239850.0,0.9154155986818016,,-2181.0,-1000.0,,,481.0,,8.293103448275861,36.0,59.0,,0.5628517823639775,-2181.0,1
101954,0.0,0.0,0.0263765197862619,0.5814192908333277,0.5280927512030451,0.6858125639758109,-12975,,30654.0,-1839.0,150523.875,,,832500.0,0.1417341040462428,,1345045.5,,,,0.02461,0.2003529411764706,,-3896.0,,,,,-381.0,-2179,,448348.5,-101.0,-349.0,-39.0,-101.0,1162170.0,,-50.0,-101.28571428571428,-2.0,0.0,1447.0,,1.0,,,,513.6666666666666,0.1316502749167505,1447.0,1
101955,0.0,0.0,0.0512094981563325,0.0340618508707182,0.4418358231994413,0.3071150636414599,-19173,4290737.85,44059.5,-5180.0,201607.5,-30.0,0.1113517181195093,706500.0,0.2701715954728003,0.727694491990854,2581443.0,0.18,-170767.0,0.9567567567567568,0.005002,0.244775,0.5238095238095238,-8529.0,30.571428571428573,-678.0,30.571428571428573,2653.1284864864865,-267.0,-2596,-678.0,645360.75,-1114.0,-167.0,-19.0,-267.0,860377.5,0.0,-42.5,-684.1,0.0,0.0,1559.0,1053.0,,5.691891891891892,35.0,120.0,416.25,0.209210491906169,1559.0,1
101956,0.0,0.0,0.0422452699184169,,0.2539628093363117,0.6108364636152029,-10870,637710.48,26284.5,-2764.0,,-12.0,0.0092896208321203,472500.0,0.2542778288868445,0.895610395450333,1459129.275,151.875,-63415.0,0.1710526315789473,0.018801,0.11682,0.9,-4010.0,12.4,-355.0,19.666666666666668,80.2604605263158,-134.0,-2320,-355.0,291825.855,,-281.0,,-134.0,622188.0,0.7571168988491823,-73.2,822.0,-1728.0,,1284.0,558.0,,7.342105263157895,40.0,61.0,822.0,0.3616270323439218,1284.0,1
101957,0.0,0.0,0.05,,0.1437580534911652,0.6995846528963375,-8520,154618.74,9000.0,-1202.0,65677.5,-845.0,,180000.0,0.1410798122065727,1.111120988532314,1304271.36,18131.13,-4447.0,0.0,0.0196889999999999,0.04,,-8510.0,6.0,-959.0,6.0,-9532.548,-152.0,-426,-959.0,186324.48,-526.0,-262.0,-403.0,-152.0,180000.0,1.111120988532314,-308.42857142857144,-13.875,0.0,805.825,1173.0,47.0,9.0,9.4,12.0,5.0,130.33333333333334,1.25,1173.0,1
101958,0.0,0.0,0.05,,0.5424451438613613,0.6137383223241425,-18162,197413.56,12375.0,-2285.0,72411.3,-27.0,0.0037256917460423,247500.0,0.1258121352273978,0.9472935307827132,146732.76,7490.88,-3717.0,0.0,0.035792,0.06875,,-5053.0,12.0,-141.0,15.6,0.0,-750.0,-1710,-141.0,146732.76,-436.0,-232.0,113.0,-436.0,247500.0,0.902337052967185,-596.0,-1059.0,-2027.0,918.0,-232.0,135.0,4.0,8.4375,13.0,18.0,-232.0,0.7272727272727273,113.0,1
101959,0.0,0.0,0.0293398533007334,,0.4596904504249018,0.5998137228666071,-20093,3864567.06,37800.0,-6266.0,233183.7,-84.0,0.0079538261503208,1125000.0,0.311849897974419,0.878849097110311,2319795.0,1.44,-47553.0,0.146067415730337,0.010276,0.1,0.28,-5943.0,22.285714285714285,-5.0,25.5,128.1058988764045,-22.0,-242,-5.0,257755.0,-375.0,-120.0,355.0,-22.0,1288350.0,0.7371505445699648,-323.22222222222223,-110.88888888888889,-1151.0,419.1709090909091,1191.0,458.0,,5.146067415730337,28.0,49.0,642.3333333333334,0.293398533007335,1191.0,1
101960,0.0,0.0,0.0424764356285725,,0.7700870700124128,0.5685273308913262,-18445,697128.66,50494.5,-3392.0,191126.25,-13.0,0.3211186696900983,1093500.0,0.1838980753591759,0.653968253968254,,18.18,-173751.0,0.5555555555555556,0.035792,0.2493555555555555,0.0,-9006.0,6.666666666666667,-238.0,6.666666666666667,205.36,,-1554,-238.0,,-370.0,,-237.0,-370.0,1188765.0,0.0,,-595.25,-2438.0,0.0,,684.0,,5.066666666666666,30.0,17.0,,0.1703448536926979,-237.0,1
101961,0.0,0.4493538224827095,0.0638983050847457,0.1798907885079064,,0.3981235583087968,-8155,370668.825,16965.0,-1543.0,,-28.0,0.0065164045548093,265500.0,0.1892090741876149,0.97150925474528,,18.0,-13502.0,0.0,0.019101,0.1795238095238095,0.0,-2540.0,6.8,-182.0,6.909090909090909,0.0,,-86,-182.0,,,,,,265500.0,0.7853043912175649,,,-224.0,,,184.0,2.0,4.842105263157895,24.0,28.0,,0.3559322033898305,,0
101962,0.0,0.1110290573908439,0.105,,0.5424451438613613,0.7051115162192986,-11237,679709.79,11812.5,-2196.0,161294.0625,-5.0,0.2277878518757946,112500.0,0.1954258253982379,0.9394854303018696,182250.0,67.5,-216415.0,0.0542635658914728,0.020246,0.0583333333333333,0.031578947368421,-8070.0,8.8,-1634.0,8.727272727272727,0.0,-1562.0,-3488,-1634.0,91125.0,-296.0,574.0,30920.0,-296.0,112500.0,0.0,-572.5,1665.125,-2232.0,500.625,9396.0,540.0,,4.186046511627907,44.0,31.0,4985.0,1.8,30920.0,0
101963,0.0,0.0,0.0293977821755906,,0.5744466170995097,0.3627384316448041,-21631,365070.645,23931.0,,123930.0,-317.0,0.008640616916047,679500.0,,0.990650913428177,161955.0,5299.38,-28597.0,0.0,0.020246,0.3128235294117647,,-11942.0,15.0,-352.0,15.0,0.0,-117.0,-4381,-351.0,80977.5,-1096.0,-3.0,-791.0,-117.0,814041.0,0.9249218600497544,-73.0,19.33333333333333,-352.0,0.0,852.0,107.0,,7.642857142857143,25.0,16.0,424.5,0.0939756105650698,852.0,1
101964,0.0,0.0,0.0424733045867167,,,0.7383237645201234,-14415,816844.77,53500.5,-2961.0,,-7.0,0.0075670317601944,1080000.0,0.205411030176899,1.0393608787758528,,54.405,-6593.0,0.0,0.032561,0.1486125,0.0,-7108.0,10.5,-277.0,10.5,0.0,,-4555,-138.0,,,,,,1259626.5,0.9351912466099316,,,-307.0,,,206.0,,5.421052631578948,30.0,17.0,,0.2857990047049661,,1
101965,0.0,0.0,0.0367345777373093,,,0.2858978721410488,-17813,61509.33,5809.5,-2738.0,,-2305.0,,103500.0,0.1537079660921798,1.0264105642256902,,2819.925,-44096.0,1.0,0.01885,0.2264912280701754,,-11902.0,10.0,-2601.0,10.0,0.0,,-3,-2601.0,,,,,,158148.0,1.0264105642256902,,,0.0,,,51.0,,3.0,28.0,23.0,,0.1621898474846346,,1
101966,0.0,0.0,0.098125,,0.7490217048463391,0.5914659605902063,-15367,352671.84,17662.5,-180.0,17899.875,-9.0,0.1163722093445107,180000.0,0.0117134118565757,1.1135277634921026,180000.0,8954.325,-27009.0,0.0,0.009334,0.157,,-1577.0,12.0,-366.0,10.5,0.0,-255.0,-3943,-9.0,180000.0,-1511.0,,-1325.0,-255.0,180000.0,0.831739166597355,-40.0,-1821.75,-1693.0,0.0,,309.0,,8.583333333333334,16.0,38.0,,0.625,-1325.0,1
101967,0.0,0.0,0.0268156424581005,,0.6479768603302221,0.5566299711689939,-22789,119957.445,35424.0,,157132.8,-1660.0,0.0016403057533399,1125000.0,,0.953981582784222,1408500.0,0.045,-39133.0,20.894736842105264,0.018801,0.1749333333333333,,-1306.0,9.0,-1929.0,9.0,680.0257894736841,-202.0,-4129,-1656.0,469500.0,-803.0,502.0,31152.0,-202.0,1321020.0,0.9237588652482268,-360.3333333333333,4013.428571428572,-1656.0,,894.0,102.0,,5.368421052631579,29.0,31.0,698.0,0.1532906390516419,31152.0,1
101968,0.0,0.0,0.0670981818181818,0.5723272739920167,0.7238369900414456,0.7375117808906967,-14111,431919.45,83034.0,-1564.0,103041.0,-1805.0,,1237500.0,0.1108355183899085,1.0444761186234113,,43086.24,-19355.0,0.0,0.032561,0.3354909090909091,,-8189.0,10.0,-2077.0,10.0,0.0,,-5017,-2077.0,,-495.0,,-131.0,-495.0,1237500.0,1.0444761186234113,,-131.0,-1481.0,,,245.0,8.0,24.5,34.0,10.0,,0.2,-131.0,0
101969,0.0,0.0,0.0489213401896191,0.3573857287865432,0.8616527500630958,0.1600786929265951,-13768,218760.03,21919.5,-5285.0,38880.0,-53.0,0.0022910595863746,315000.0,0.3838611272515979,0.9661543238627542,,9511.965,-7302.0,0.0,0.007114,0.1804074074074074,,-5434.0,13.0,-133.0,13.0,0.0,,-4548,-133.0,,-2163.0,,-1984.0,-2163.0,448056.0,0.9323086477255084,,-1984.0,-1110.0,,,160.0,28.0,16.0,24.0,12.0,,0.2711714607102684,-1984.0,1
101970,1.0,1.0,0.0729640586215104,0.2372235183374602,0.3490552510751822,0.5501716444958964,-9088,292948.785,48280.5,-2026.0,,-268.0,0.0027793646134222,598500.0,0.222931338028169,0.9088045800737472,2007000.0,20780.415,-6494.0,0.0,0.035792,0.1532714285714285,,-3750.0,6.0,-434.0,24.0,0.0,-139.0,-1762,-295.0,669000.0,,1075.0,,-139.0,661702.5,0.8632596685082873,-29.666666666666668,5025.0,-840.0,0.0,12676.0,116.0,7.0,9.666666666666666,17.0,15.0,5025.0,0.4760447482063314,12676.0,0
101971,0.0,0.1962079401924973,0.0426534653465346,0.4698789230860687,,0.6116834442283942,-15752,5232242.835,19386.0,-2918.0,,-37.0,0.000169667263644,454500.0,0.1852463179278821,0.9941747572815534,,35028.0,-102146.0,0.0,0.020713,0.1436,,-4353.0,57.6,-605.0,57.6,0.0,,-4851,-605.0,,,,,,454500.0,0.970873786407767,,,-1433.0,,,503.0,8.0,7.185714285714286,27.0,74.0,,0.297029702970297,,0
101972,0.0,0.0,0.05,,0.3859146722745145,0.275824037655571,-15918,81248.40000000001,13500.0,-2013.0,51627.0,-311.0,0.0171799305130891,270000.0,0.126460610629476,1.0369484413964518,504463.5,1994.76,-7939.0,0.0,0.026392,0.0428571428571428,,-9997.0,9.0,-390.0,22.0,0.0,-334.0,-1905,-390.0,252231.75,-1150.0,397.0,-928.0,-334.0,270000.0,0.8938148015731141,-15.5,-519.0,-1436.0,,816.0,229.0,4.0,28.625,96.0,33.0,606.5,1.1666666666666667,816.0,0
101973,0.0,0.0,0.048625,0.173933005365141,0.25533177083329,0.6442114754526893,-8334,88011.76499999998,8752.5,-679.0,103500.0,-431.0,0.0153595261530259,180000.0,0.0814734821214302,0.912365742563122,1347592.5,8788.5,-5643.0,0.0,0.010276,0.09725,,-2235.0,10.0,-726.0,10.0,0.0,-37.0,-1003,-169.0,449197.5,-499.0,-113.0,1327.0,-37.0,180000.0,0.8247314851262441,-11.666666666666666,806.5,-726.0,,1684.0,43.0,,4.3,8.0,11.0,633.0,0.5,1684.0,1
101974,0.0,0.0,0.0951282228606994,,0.813917469762627,0.6423799544541322,-20342,136407.96000000002,68089.5,,168750.0,-884.0,,688500.0,,1.0553718426792371,225000.0,22689.81,-5769.0,0.0,0.010032,0.4323142857142857,,-5049.0,6.0,-1056.0,6.0,0.0,-1828.0,-3614,-69.0,225000.0,-2413.0,-1098.0,-1864.0,-1828.0,715765.5,1.0553718426792371,-1256.0,-1793.3333333333333,-1056.0,,-1098.0,69.0,,11.5,14.0,7.0,-1098.0,0.2200441345664187,-1098.0,1
101975,0.0,0.0,0.0389092932665553,0.7549964258006583,0.5814837058057234,0.316982088953995,-14420,423994.05,31464.0,-7588.0,12343.5,-118.0,0.0178892163808446,675000.0,0.5262135922330097,0.9166198687775072,159750.0,113.175,-30654.0,5.131578947368421,0.009175,0.27968,,-4542.0,12.0,-482.0,12.0,6506.5121052631575,-776.0,-4555,-482.0,159750.0,-1841.0,,-1749.0,-776.0,808650.0,0.8220439300276207,-37.0,-1749.0,-1550.0,180.0,,360.0,,9.473684210526317,37.0,27.0,,0.139120756816917,-1749.0,1
101976,1.0,0.8465413615803697,0.0793286219081272,,,0.2513211638505997,-13400,198031.68,32328.0,-305.0,,-1315.0,0.3400877092502457,360000.0,0.0227611940298507,0.4123637406769936,,41.76,-47992.0,1.6206896551724137,0.025164,0.1890526315789473,,-7490.0,24.0,-2044.0,12.0,1426.729655172414,,-4571,-1530.0,,,,,,407520.0,0.0,,,0.0,,,246.0,,8.482758620689655,42.0,25.0,,0.4196113074204947,,0
101977,0.0,0.0,0.0442199976164938,,0.5352762504724826,0.4077928519265748,-22333,70462.26000000001,33394.5,,94770.0,-302.0,,675000.0,,0.825676363916969,661500.0,3013.155,-8705.0,0.0,0.0096569999999999,0.2473666666666666,,-5784.0,24.0,-770.0,24.0,0.0,-57.0,-4498,-301.0,220500.0,-1107.0,1404.0,-11.0,-57.0,755190.0,0.825676363916969,-196.0,4820.166666666667,-770.0,0.0,30910.0,481.0,16.0,30.0625,68.0,17.0,16157.0,0.1787629603146228,30910.0,1
101978,0.0,0.0,0.0607921123424849,0.1938834656633929,,0.6400003108379252,-16393,617402.385,21253.5,-973.0,,-291.0,0.0210851021929383,265500.0,0.0593546025742695,0.9329680821871226,,9620.505,-20150.0,0.0,0.006207,0.18892,,-3427.0,12.0,-452.0,12.0,0.0,,-5016,-374.0,,,,,,349609.5,0.817074871958389,,,0.0,,,620.0,13.0,28.181818181818183,64.0,26.0,,0.321787594444659,,0
101979,0.0,0.0,0.05,,,0.6043715896140639,-12477,64817.505,9000.0,-4934.0,36445.5,-1972.0,,180000.0,0.3954476236274745,1.0264765784114054,225000.0,6457.41,-21388.0,1.0,0.032561,0.1333333333333333,,-5354.0,10.0,-2283.0,10.0,0.0,-2901.0,-4305,-2283.0,225000.0,-2670.0,-1801.0,-2456.0,-2670.0,180000.0,1.0264765784114054,-588.0,-2128.5,0.0,3321.2475,-1801.0,228.0,,22.8,69.0,10.0,-1801.0,0.375,-1801.0,1
101980,1.0,1.0,0.0513101885857397,0.2678456635583978,0.4902575124990026,0.2504827212832373,-10581,42336.225,26091.0,-405.0,121135.5,-575.0,,454500.0,0.0382761553728381,0.94109623015873,625050.0,7055.325,-3919.0,0.0,0.006305,0.1932666666666666,,-2953.0,6.0,-751.0,6.0,0.0,-91.0,-3269,-751.0,208350.0,-667.0,91.0,-484.0,-91.0,508495.5,0.94109623015873,-50.0,75.66666666666667,-751.0,0.0,1735.0,49.0,22.0,8.166666666666666,12.0,7.0,868.6666666666666,0.2654890751245586,1735.0,1
